,name,duration_ms,explicit,popularity,artists,album_name,danceability,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
12172,End Of Time,204852,0,0.06,DJ LILMAN;Dj Flawless,End Of Time,0.623,7,-13.06,1.0,0.0586,0.285,0.889,0.0862,0.0946,149.85,4.0,19
12173,Kabira,223459,0,0.79,Pritam;Tochi Raina;Rekha Bhardwaj,Yeh Jawaani Hai Deewani,0.59,2,-6.861,1.0,0.0271,0.481,0.0,0.192,0.191,84.027,4.0,10
12174,Dream Machine - J-Boogie Mix,340509,0,0.09,Mark Farina;J-Boogie,Dream Machine Remixes,0.776,11,-7.593,1.0,0.05,0.0351,0.006,0.0833,0.471,109.945,4.0,5
12175,Hollowed Heart,231899,0,0.16,Make Them Suffer,Hollowed Heart,0.302,11,-2.869,1.0,0.164,5.67e-05,0.000497,0.154,0.364,90.814,4.0,1
12176,Drouzhan,285306,0,0.03,Electroqute,Tanpasin,0.457,7,-3.796,1.0,0.0495,7.79e-05,0.000459,0.159,0.44,171.983,4.0,12
12177,Snitcher! - Ncrypta Remix,213214,1,0.21,Tha Playah;Neophyte;Ncrypta,Sick And Twisted,0.37,7,-2.267,1.0,0.331,0.0139,6.44e-06,0.864,0.068,185.215,4.0,8
12178,達爾文,265106,0,0.56,Tanya Chua,Goodbye & Hello,0.57,7,-10.073,1.0,0.0326,0.854,0.0,0.101,0.409,78.01,4.0,15
12179,La nieve en la bola de nieve,295866,0,0.31,Jorge Drexler,Amar la trama,0.457,2,-17.316,1.0,0.0597,0.759,0.523,0.11,0.444,133.083,4.0,0
12180,Seu after sou eu - Ao Vivo,139634,0,0.44,Biu do Piseiro,Seu after sou eu (Ao Vivo),0.638,10,-2.228,1.0,0.0475,0.386,0.0,0.697,0.962,164.985,4.0,7
12181,Hello! (Good to Be Back) - Remastered,220093,0,0.08,Scooter,Who's Got the Last Laugh Now? (20 Years of Hardcore - Expanded Edition) [Remastered],0.448,2,-4.471,1.0,0.164,3.89e-05,0.00536,0.96,0.337,143.986,4.0,8
12182,つくり囃子,260213,0,0.2,PASSEPIED,娑婆ラバ,0.445,2,-2.185,1.0,0.038,0.00993,0.00185,0.305,0.422,136.154,4.0,14
12183,Get Outta My Bass,325566,0,0.11,Jovonn,Timeless,0.858,7,-9.868,1.0,0.0981,0.00622,0.72,0.0723,0.359,124.01,4.0,5
12184,Ride with It,310776,0,0.09,Dub Pistols;Darrison,Return of the Pistoleros,0.501,7,-4.336,1.0,0.148,0.000318,0.418,0.621,0.539,173.036,4.0,4
12185,Ancient Monumental War Hymn,344106,0,0.17,Inquisition,Nefarious Dismal Orations,0.166,6,-5.19,0.0,0.129,0.0029,0.846,0.208,0.0294,114.304,4.0,1
12186,"Circle of Life (from ""The Lion King"")",213279,0,0.18,The Sleep Diaries,Lullaby Versions of Disney Classics,0.384,0,-27.915,0.0,0.0486,0.984,0.96,0.121,0.186,89.12,4.0,6
12187,WARM - Mixed,268392,0,0.04,Ron Trent,What Do the Stars Say to You (François Kevorkian Continuous Mix),0.639,2,-7.337,1.0,0.0879,0.00157,0.383,0.105,0.531,169.964,4.0,5
12188,Fiz Esse Som Pra Você - Acústica,209339,0,0.43,Gabriel Elias,Fiz Esse Som Pra Você,0.773,4,-11.519,1.0,0.0393,0.778,0.0,0.166,0.753,114.034,4.0,3
12189,Ginti,34110,0,0.22,WowKidz,50 Top Hindi Nursery Rhymes,0.937,4,-8.042,0.0,0.403,0.554,0.0,0.092,0.0678,100.015,4.0,6
12190,Pure Brown Noise - Loopable Background,71397,0,0.34,Meditation Spa;Deep Sleep;White Noise Therapy;Relaxation;Deep Sleep Relaxation;Deep Sleep Meditation;Relaxing White Noise,Appliances and other Household Ambiences (Loopable background noises),0.0,10,-17.502,0.0,0.0,0.0,0.124,0.688,0.0,160.78776841522986,4.0,16
12191,Head Like A Hole,299680,0,0.63,Nine Inch Nails,Pretty Hate Machine,0.666,9,-11.26,1.0,0.0477,0.00848,0.00186,0.585,0.442,115.382,4.0,11
12192,Dýrafjörður,451262,0,0.23,Sólstafir,Berdreyminn,0.399,9,-8.543,0.0,0.03,0.0671,0.61,0.0929,0.0364,114.032,4.0,1
12193,Pastoral Symphony (Remastered 2014),237766,0,0.0,Traditional;London Philharmonic Orchestra;The London Philharmonic Chorus,"Classical Christmas, Vol. 2",0.412,7,-10.609,1.0,0.0411,0.975,0.0243,0.804,0.285,103.281,4.0,16
12194,Shellstar,366093,0,0.41,Deafheaven,Infinite Granite,0.455,8,-6.914,1.0,0.0323,0.00751,0.8,0.0767,0.139,136.049,4.0,1
12195,My Redeemer Lives,232333,0,0.36,Hillsong Worship,Shout To The Lord Platinum 1,0.535,4,-8.073,1.0,0.0518,0.0409,0.0,0.487,0.558,131.798,4.0,7
12196,孤單老人,164000,0,0.0,西卿,西卿台語經典,0.641,4,-9.168,1.0,0.0308,0.569,0.0,0.175,0.54,109.431,4.0,15
12197,Flip Around,157800,0,0.41,Eli Stewart,Flip Around,0.782,8,-15.759,1.0,0.112,0.802,0.912,0.109,0.705,99.964,4.0,18
12198,The Sun Was In My Eyes: Part One,389653,0,0.2,Woods Of Ypres,Pursuit Of The Sun & Allure Of The Earth,0.341,1,-7.834,0.0,0.135,0.00142,0.0132,0.488,0.2,119.956,4.0,1
12199,Fox's Fancy,186400,0,0.23,Andy Thorn,Songs of the Sunrise Fox,0.491,0,-17.451,1.0,0.0454,0.962,0.894,0.169,0.625,123.936,4.0,2
12200,Tengo Lengo Tengo,80300,0,0.0,Forró Ideal,Pé de Serra (Ao Vivo),0.604,11,-8.427,0.0,0.0745,0.674,0.00136,0.172,0.707,82.739,4.0,7
12201,I Wish I Was,316440,0,0.57,The Avett Brothers,True Sadness,0.491,11,-8.86,1.0,0.0317,0.806,0.0,0.188,0.265,109.329,5.0,2
12202,No Sapatinho,303120,0,0.2,Criolo,Ainda Há Tempo,0.702,4,-6.112,1.0,0.221,0.152,0.0,0.0878,0.242,84.063,4.0,0
12203,Nothing's gonna change my love for you,209440,0,0.52,Khalil Fong,Timeless,0.631,0,-9.457,1.0,0.0307,0.374,6.14e-06,0.09,0.385,131.499,4.0,15
12204,Vê se decide,193866,0,0.01,Tim Maia,Só as Melhores do Pop Rock Brasileiro,0.817,8,-6.656,0.0,0.0464,0.298,0.0,0.233,0.961,123.382,4.0,3
12205,Septem Peccata Mortalia,254095,0,0.15,Kvaen;Pierre Törnkvist,The Funeral Pyre,0.39,4,-7.669,0.0,0.0497,0.00331,0.981,0.271,0.349,100.033,4.0,1
12206,Lluvia,201945,0,0.04,Mala Rodríguez,Rap x siempre,0.701,1,-6.117,1.0,0.137,0.398,0.0,0.586,0.517,90.166,4.0,17
12207,Listen To Me,416281,0,0.42,Lilly Palmer,Listen To Me,0.777,4,-5.154,1.0,0.0645,0.00014,0.887,0.0805,0.363,128.007,4.0,19
12208,Dem Nuh Loyal,194208,0,0.2,6t6,Dem Nuh Loyal,0.71,0,-14.977,1.0,0.861,0.594,0.0,0.265,0.632,176.48,4.0,13
12209,Noise,441499,0,0.46,Denis Horvat;Lelah,Miracle Of The Rose EP,0.556,10,-10.164,0.0,0.0841,0.00503,0.833,0.106,0.0394,122.982,3.0,19
12210,沉默玩具,274000,0,0.24,Gary Chaw,格格blue,0.504,9,-8.527,1.0,0.0317,0.7,0.0,0.306,0.147,122.701,4.0,15
12211,Perdición (Versión Acústica) - En Vivo,244360,0,0.33,La Quinta Estacion,Acustico,0.484,7,-8.24,1.0,0.0288,0.454,0.0,0.354,0.233,142.194,4.0,17
12212,Las Llaves del Reino,171000,0,0.21,Green Valley,Mírame a los Ojos,0.596,7,-9.061,0.0,0.158,0.465,0.0,0.35,0.541,144.405,4.0,17
12213,Sadistic Blood Massacre,170133,0,0.17,Nifelheim,Servants of Darkness,0.223,5,-4.23,1.0,0.108,1.38e-06,0.833,0.149,0.0769,119.421,4.0,1
12214,Bedtime Story,279588,0,0.47,Peppa Pig Stories,Bedtime Story,0.618,7,-11.805,1.0,0.924,0.676,0.0,0.435,0.522,75.139,4.0,6
12215,Travel Around Stars,293213,0,0.13,KASHIWA Daisuke,88,0.495,6,-22.747,0.0,0.0674,0.995,0.948,0.0959,0.612,128.365,3.0,9
12216,Volverá - 2021,239200,0,0.51,Dani Martín,"No, No Vuelve",0.66,6,-4.193,1.0,0.0307,0.000264,0.000133,0.566,0.773,124.031,4.0,17
12217,Esa Chica Es Mía,243266,0,0.0,Sergio Dalma,Halloween 2022 Pop Vol. 2,0.504,0,-11.924,0.0,0.0344,0.24,0.0,0.319,0.513,78.072,4.0,17
12218,Chaltumay,356800,0,0.29,Newen Afrobeat,Curiche,0.789,8,-6.758,0.0,0.0482,0.168,0.391,0.0944,0.909,124.947,4.0,0
12219,Eu Te Levantarei (Ao Vivo),743240,0,0.48,Frei Gilson,Acoustic Som do Monte,0.347,5,-7.851,1.0,0.0368,0.357,1.3e-05,0.311,0.337,174.057,4.0,3
12220,サイレントマジョリティー,265826,0,0.25,Keyakizaka46,永遠より長い一瞬 ~あの頃、確かに存在した私たち~(Complete Edition),0.582,1,-2.45,1.0,0.0827,0.262,0.0,0.314,0.826,123.02,4.0,14
12221,Chifre Mole e Água Dura,145310,0,0.38,Unha Pintada,Collection,0.815,3,-3.157,0.0,0.0824,0.685,0.0,0.0828,0.758,134.947,4.0,7
12222,De Kalder Mig Skurken,183248,0,0.12,Skurken,De Kalder Mig Skurken,0.68,10,-6.851,1.0,0.371,0.695,0.0,0.328,0.562,152.091,4.0,9
12223,艶姿ナミダ娘,257677,0,0.31,Kyoko Koizumi,艶姿ナミダ娘,0.76,6,-7.248,0.0,0.0395,0.284,0.000723,0.0664,0.935,147.758,4.0,19
12224,"A Day, November 2013",528054,0,0.1,Arovane;Hior Chronik,In-between,0.12,0,-16.191,1.0,0.0377,0.791,0.929,0.0675,0.0394,96.155,4.0,9
12225,"Tujhe Sochta Hoon (From ""Jannat 2"")",313933,0,0.04,Pritam;KK,Musical Bond: Pritam & KK,0.579,0,-6.119,0.0,0.0308,0.259,0.000253,0.18,0.486,80.998,4.0,10
12226,I Can Make You A Big Freak,507987,0,0.03,Paul Johnson,I Can Make You A Big Freak,0.844,1,-6.418,1.0,0.049,5.16e-06,0.362,0.079,0.46,126.034,3.0,5
12227,Sing His Praise Again (Oh My Soul) - Live,387167,0,0.44,Bethel Music;Jenn Johnson,Revival's In The Air (Live),0.503,11,-7.591,1.0,0.0285,0.0795,2.72e-05,0.099,0.189,132.001,4.0,15
12228,Na Corda da Viola (feat. Coro Infantil Do Rio De Janeiro),51320,0,0.0,Ju Cassou;Coro Infantil Do Rio De Janeiro,Muito Prazer,0.454,10,-15.791,1.0,0.587,0.0227,0.00173,0.0958,0.903,78.184,4.0,6
12229,Talk About a Child (Live),236464,0,0.0,Traditional;Michelle Mayne-Graves;Lifeline Quartet,Yarlung Records: Fifteen Years,0.296,0,-22.717,0.0,0.0661,0.959,0.00176,0.69,0.219,104.877,1.0,16
12230,恋と愛のその間には,294293,0,0.13,NMB48,恋と愛のその間には (Special Edition),0.582,5,-2.309,1.0,0.0706,0.0226,0.0,0.255,0.807,132.979,4.0,14
12231,Let Me See You Butterfly,311649,0,0.09,Paul Johnson,Let Me See You Butterfly,0.793,1,-7.258,1.0,0.124,0.000199,0.941,0.0291,0.473,132.796,4.0,5
12232,Sabrina (feat. Oscar D'León),262040,0,0.24,Los Amigos Invisibles;Oscar D'León,El Paradise,0.458,6,-4.31,0.0,0.0582,0.00259,0.00305,0.325,0.826,195.646,4.0,0
12233,Pumped up Kicks,222243,0,0.3,Hayseed Dixie,"Grasswhoopin' Party Pack, Vol. 2",0.648,2,-7.198,0.0,0.0437,0.756,0.000887,0.138,0.918,130.405,4.0,2
12234,Brujas,334466,0,0.39,Mägo de Oz,"Hechizos, pócimas y brujería",0.458,2,-3.716,0.0,0.0868,0.011,1.14e-05,0.141,0.403,126.611,4.0,17
12235,Só Existe Um Lugar - Ao Vivo,427917,0,0.43,Nívea Soares;Isaias Saad,Só Existe Um Lugar (Ao Vivo),0.489,2,-8.627,1.0,0.0362,0.0405,1.52e-06,0.644,0.18,131.963,4.0,3
12236,Å gå seg vill,180760,0,0.29,Thorbjørn Harr,Frost 2 (Originalt Norsk Soundtrack/Deluxe Edition),0.376,8,-6.373,1.0,0.0269,0.734,0.0,0.132,0.375,151.066,4.0,6
12237,Timeless,298946,0,0.0,Ocoeur,Reversed,0.343,4,-16.941,1.0,0.137,0.902,0.8,0.304,0.0381,180.033,4.0,9
12238,Livin' Easy,329226,0,0.06,Ten City,State of Mind,0.736,0,-15.73,0.0,0.0465,0.00203,0.00633,0.0882,0.441,110.004,4.0,5
12239,Who's Afraid of the Big Bad Wolf,151206,0,0.23,The Circle Session Players,The Circle Sessions: The Music of Carthay Circle - Vol. 2,0.722,0,-11.043,1.0,0.0335,0.816,0.856,0.0762,0.799,86.115,4.0,6
12240,Superbeast,220226,0,0.0,Rob Zombie,Twisted Halloween Hits,0.514,11,-4.433,0.0,0.0609,7.65e-05,0.561,0.457,0.309,154.047,4.0,11
12241,Adieu,278211,0,0.67,Rammstein,Zeit,0.609,9,-5.809,1.0,0.0412,0.0261,0.00173,0.275,0.189,125.048,4.0,11
12242,Afterglow,314546,0,0.1,Monolake,Ghosts,0.525,8,-17.766,0.0,0.143,0.017,0.911,0.0593,0.226,139.982,4.0,9
12243,Strictly Hardcore,198666,0,0.11,Dither;Promo,Tools of Demolition,0.47,5,-1.604,0.0,0.385,0.021,0.000244,0.213,0.194,180.011,4.0,9
12244,Bounce and Rebound - Beat Assassins Remix,373923,0,0.0,Deekline;Wizard;Beat Assassins,"Back up, Coming Through Remixed",0.709,10,-4.747,0.0,0.0481,0.00201,8.3e-05,0.367,0.634,135.005,4.0,4
12245,Maximum,164400,0,0.0,Too Lamb,Once Upon A Time,0.826,3,-15.209,1.0,0.0392,0.768,0.925,0.0745,0.54,99.988,4.0,18
12246,flat white,114000,0,0.15,Wibke Komi,flat white,0.691,1,-9.505,1.0,0.0946,0.335,0.944,0.135,0.403,79.918,4.0,18
12247,Caro,163000,0,0.43,Julianno Sosa,L.O.V.E. 2,0.664,2,-9.443,0.0,0.0622,0.213,8.43e-05,0.0654,0.21,155.766,4.0,17
12248,秘密インシデント,269746,0,0.38,≠ME,超特急 ≠ME行き Special Edition,0.486,6,-2.726,1.0,0.101,0.153,0.0,0.3,0.638,160.011,4.0,14
12249,Higher Than The Wall,227480,0,0.39,The Steeldrivers,Reckless,0.552,9,-7.274,0.0,0.0326,0.85,0.000163,0.193,0.345,125.686,3.0,2
12250,Mágica,258013,0,0.45,Calcinha Preta,As 20 +,0.398,4,-3.754,0.0,0.0541,0.33,0.0,0.467,0.431,159.941,4.0,7
12251,Agony - Raw,193293,1,0.22,Mavado,Agony,0.597,4,-6.034,0.0,0.312,0.456,0.0,0.388,0.798,121.935,5.0,13
12252,Mil horas,171853,0,0.4,Alex Ubago,Calle ilusión,0.622,3,-6.511,0.0,0.0248,0.108,1.07e-06,0.197,0.669,88.997,4.0,17
12253,遇見,209760,0,0.67,Stefanie Sun,The Moment,0.631,8,-13.016,1.0,0.0329,0.841,3.24e-06,0.228,0.442,91.864,4.0,15
12254,稻香,223453,0,0.62,Jay Chou,魔杰座,0.67,9,-5.027,1.0,0.0628,0.286,0.0,0.0843,0.205,163.985,4.0,15
12255,My Northern Heart,385714,0,0.17,Wormwood,Arkivet,0.308,2,-5.85,0.0,0.0607,0.000334,5.94e-05,0.0842,0.131,196.059,4.0,1
12256,Fancy (feat. Spellbinder),358053,0,0.28,The New Mastersounds;Spellbinder,Made for Pleasure,0.537,7,-7.267,1.0,0.0655,0.0896,0.337,0.202,0.826,153.109,4.0,0
12257,HMT - 202 Mix,157303,0,0.07,Bochum Welt,Desktop Robotics & Feelings on a Screen (25th Anniversary Edition),0.828,9,-5.616,0.0,0.07,0.0118,0.873,0.0966,0.557,126.405,4.0,9
12258,Hoje Tem Revoada,154125,1,0.42,Japãozin;Mc Danny,Pen Drive Atualizado,0.807,4,-3.977,0.0,0.0621,0.193,0.0,0.166,0.898,80.026,4.0,7
12259,Soothing Brown Noise Waves,93451,0,0.34,Sleep Baby Sleep;White Noise Babies;White Noise For Baby Sleep;Spa Relaxation;Spa Relaxation & Spa,"Soothing Brown Noise, Brown Waves and other Ambeint Sounds for Rest and Ambiance (Loopable and without Fade)",0.0,1,-18.75,1.0,0.0,0.113,0.94,0.363,0.0,102.18812925463887,4.0,16
12260,Campana,157500,0,0.09,Anenon,Tongue,0.226,0,-14.031,1.0,0.0403,0.847,0.0865,0.0908,0.0432,137.796,3.0,9
12261,Tainted Tuesday,215446,0,0.1,Matt Large,Tainted Tuesday,0.594,4,-8.086,1.0,0.039,0.49,0.947,0.105,0.147,78.983,3.0,18
12262,Fim de Tarde Com Você,230986,0,0.46,Acústicos & Valvulados,Diamantes Verdadeiros,0.503,7,-5.813,1.0,0.0248,0.00214,8.15e-06,0.116,0.616,99.966,4.0,3
12263,Kaczka dziwaczka,254026,0,0.15,Ewa Konstancja Bułhak,Bambukalambu,0.672,11,-12.152,1.0,0.0326,0.458,0.0,0.224,0.843,107.321,5.0,6
12264,Trioon II - Live,345440,0,0.11,alva noto;Ryuichi Sakamoto,Two (Live at Sydney Opera House),0.505,4,-25.088,0.0,0.0359,0.884,0.000149,0.0789,0.0344,120.005,4.0,9
12265,Dicke Mädchen haben schöne Namen,199640,0,0.26,Höhner,Da Simmer Dabei... Die Grössten Partyhits! (Gold Edition),0.637,10,-4.915,1.0,0.035,0.0551,0.0,0.268,0.725,95.011,3.0,8
12266,"夏の“好き""はご用心",251880,0,0.15,STU48,花は誰のもの?公演「夏の“好き”はご用心」「そして人間は無力と思い知る」,0.538,8,-2.292,1.0,0.0673,0.0355,4.04e-06,0.321,0.789,158.011,4.0,14
12267,Prime Street,139208,0,0.14,Smartface,Beauti Ful,0.813,9,-4.607,1.0,0.0348,0.631,0.916,0.0988,0.961,135.016,3.0,18
12268,Numa Sala de Reboco - Ao Vivo,83764,0,0.52,Dominguinhos,20 Super Sucessos: Dominguinhos (Ao Vivo),0.563,5,-6.968,1.0,0.103,0.362,0.0,0.213,0.956,178.227,4.0,7
12269,DFBD Theme,289466,0,0.08,Ron Trent,Dance Floor Boogie Delites,0.76,4,-9.64,0.0,0.0596,0.0837,0.747,0.0765,0.841,118.028,4.0,5
12270,Su La Li,99882,0,0.25,Jon Sarta,"Piano Lullabies for Bedtime, Vol. 3",0.72,2,-16.63,0.0,0.0414,0.992,0.922,0.117,0.301,92.128,4.0,6
12271,Long Live Our Lifeless King,535133,0,0.17,Xanthochroid,Blessed He With Boils,0.271,9,-7.045,0.0,0.06,0.00013,0.105,0.412,0.11,126.994,4.0,1
12272,Fireplace: Fire Nose,241172,0,0.01,Relaxing Music Therapy,Fireplace! Sound Effects: Ambient Noises,0.342,10,-23.318,1.0,0.0382,0.444,0.875,0.893,0.0192,101.097,4.0,16
12273,the dark side,120000,0,0.21,mooncycles,eclipse,0.738,8,-17.476,1.0,0.12,0.838,0.904,0.132,0.156,79.953,4.0,18
12274,La huella de tu mirada,212493,0,0.24,Jorge Drexler,Llueve,0.651,0,-8.62,0.0,0.0258,0.56,1.13e-05,0.112,0.589,78.718,4.0,0
12275,O Amor da Sua Vida,239253,0,0.16,Kiko Chicabana,Carnaval de Salvador (Mistura de Sons),0.586,5,-5.578,1.0,0.0789,0.684,1.08e-05,0.154,0.7,190.007,4.0,7
12276,"Mother Knows Best (Reprise) - From ""Tangled""/Soundtrack Version",98320,0,0.62,Donna Murphy,Tangled,0.55,1,-10.683,1.0,0.175,0.826,0.0,0.206,0.552,110.539,3.0,6
12277,Say the Name,299605,1,0.46,clipping.,Visions of Bodies Being Burned,0.455,2,-9.406,1.0,0.0475,0.172,0.0843,0.168,0.04,84.643,4.0,11
12278,Slam Dance,299533,0,0.12,Mr. Fingers,Amnesia,0.783,11,-16.158,1.0,0.0662,0.000541,0.967,0.0768,0.781,125.652,4.0,5
12279,Phoenix At Desert,352800,0,0.06,Tanzmuzik,Scratches,0.201,9,-15.199,1.0,0.0658,0.993,0.969,0.175,0.0468,67.099,3.0,9
12280,New Son/Burnt Iron,263773,0,0.0,Trampled by Turtles,Palomino,0.381,2,-7.246,1.0,0.0423,0.634,0.935,0.116,0.576,102.535,4.0,2
12281,C2u,209426,0,0.12,Yawning Portal,The Bliss of a Soft Comedown,0.2,7,-12.053,1.0,0.0338,0.768,1.26e-05,0.189,0.0971,82.394,5.0,19
12282,Sonho - Ao Vivo,232924,0,0.53,Cleber & Cauan,Sonho (Ao Vivo),0.49,0,-3.498,1.0,0.0305,0.55,0.0,0.975,0.386,82.261,4.0,7
12283,Nasty,217600,0,0.48,Datsik;Virtual Riot,Sensei,0.461,1,-3.275,1.0,0.223,0.00025,0.3,0.247,0.0558,112.586,3.0,4
12284,The Merciless Light,334426,0,0.08,PIG,The Merciless Light,0.608,2,-9.089,0.0,0.0582,0.0123,2.19e-06,0.343,0.376,94.011,4.0,11
12285,Amor pra recomeçar,214626,0,0.51,Frejat,Dose Dupla Frejat,0.564,7,-4.994,0.0,0.0363,0.215,0.0,0.337,0.726,120.528,4.0,3
12286,A Dança,242000,0,0.42,Legião Urbana,Legião Urbana,0.759,11,-13.917,0.0,0.0648,0.00171,0.00175,0.1,0.68,136.059,4.0,3
12287,No Me Basta,162431,0,0.56,India Martinez;Dvicio,No Me Basta,0.788,1,-4.467,0.0,0.166,0.32,0.0,0.186,0.83,153.899,4.0,17
12288,Bloodwork,198600,0,0.52,36 Crazyfists,A Snow Capped Romance,0.585,0,-4.843,1.0,0.0852,0.00119,2.46e-05,0.115,0.818,160.079,4.0,11
12289,Antares,288000,0,0.28,Rokazer,Antares / Stay,0.67,10,-9.667,0.0,0.0364,0.00397,0.852,0.114,0.027,120.016,4.0,19
12290,Meeresrauschen zum Einschlafen,117756,0,0.43,Meeresrauschen,"Meeresrauschen zur Entspannung, für Meditation, Yoga und Wellness",0.128,6,-18.848,1.0,0.0513,0.374,0.99,0.87,1e-05,87.421,3.0,16
12291,Shhhh and Heavy Breathing,180000,0,0.4,Silent Knights,Shhhhhhhhhh White Noise,0.438,9,-12.687,0.0,0.0537,0.246,0.0,0.434,1e-05,130.292,4.0,16
12292,Uncle Harvey's Plane,240440,0,0.29,The Devil Makes Three,A Little Bit Faster And A Little Bit Worse,0.57,2,-10.798,1.0,0.0843,0.774,0.000101,0.976,0.827,119.912,4.0,2
12293,Walkin',310893,0,0.18,Frankie Knuckles;Adeva,Welcome To The Real World,0.782,6,-9.627,1.0,0.0665,0.0753,0.0,0.0965,0.587,120.594,5.0,5
12294,Mystery Girl (Set Me Free),279128,0,0.12,Pierre's Pfantasy Club,Mystery Girl (Set Me Free),0.771,11,-3.587,1.0,0.0526,0.00127,0.254,0.06,0.876,123.924,4.0,5
12295,Can You Feel the Love Tonight - Japanese Version,174466,0,0.34,Yuji Mitsuya;Yukiko Yamashita;Riko Hanamura;Mitsuru Miyamoto;Atom Kobayashi,The Lion King (Original Motion Picture Soundtrack/Japan Release Version),0.262,5,-20.88,1.0,0.0456,0.864,0.0,0.551,0.313,80.615,4.0,6
12296,Invocation of Naamah,329360,0,0.23,Therion,Theli,0.403,6,-7.943,0.0,0.0372,0.000337,0.00218,0.199,0.141,83.934,4.0,1
12297,Cachaça Cabaré,166791,0,0.45,Os Parazim,Pisadinha dos Parazim,0.657,1,-3.621,1.0,0.0583,0.497,0.0,0.386,0.954,82.512,4.0,7
12298,Awo,494532,0,0.16,Foli Griô Orquestra;Carlos Malta;Dofono de Omulu;Ekedi Nicinha,AJO,0.594,11,-6.656,0.0,0.0472,0.217,0.0533,0.0539,0.931,133.407,4.0,0
12299,Open the Gates,145226,0,0.19,Winds of Plague,Resistance,0.451,9,-6.201,1.0,0.0541,0.0951,0.000163,0.0498,0.263,132.976,4.0,1
12300,Durusey,325706,0,0.1,Casino Versus Japan,Echo Counting,0.609,1,-16.686,1.0,0.0512,0.501,0.849,0.0959,0.704,75.032,4.0,9
12301,Where Do My Bluebird Fly,251213,0,0.31,Trout Steak Revival,Flight,0.556,7,-9.336,1.0,0.0333,0.745,0.000104,0.247,0.691,120.565,4.0,2
12302,O Relógio,250019,0,0.42,Moleca 100 Vergonha,As 20+ Só Sucessos! - A Caceteira do Forro,0.565,7,-7.895,0.0,0.0631,0.201,0.0,0.158,0.606,163.945,4.0,7
12303,"Translation 1: 12"" Original",299760,0,0.14,The Future Sound Of London,Papua New Guinea Translations,0.601,8,-7.129,1.0,0.0485,0.000276,0.0548,0.434,0.791,125.021,4.0,4
12304,Die in Winter,281493,0,0.23,:Wumpscut:,Bunkertor 7,0.533,1,-7.344,1.0,0.0321,0.0125,0.683,0.649,0.286,100.002,3.0,11
12305,More Money,177867,1,0.1,Chronic Law,More Money,0.568,1,-6.262,1.0,0.355,0.296,0.0,0.0746,0.575,97.121,4.0,13
12306,Pyramid Skeme,201951,0,0.03,Matt Large,Part of a Major Thing,0.54,7,-8.958,1.0,0.0338,0.11,0.672,0.0663,0.387,81.957,4.0,18
12307,Tempos Modernos - Estúdio,234453,0,0.47,Jota Quest,Tempos Modernos (Estúdio),0.706,4,-4.173,0.0,0.0385,0.000139,0.0506,0.236,0.893,123.029,4.0,3
12308,Different Groove,169293,0,0.17,Darren Styles,Skydivin',0.576,9,-5.147,1.0,0.0948,0.00372,0.0127,0.192,0.496,169.999,4.0,8
12310,Build Your Kingdom Here,257959,0,0.58,Rend Collective,Homemade Worship by Handmade People,0.456,2,-14.339,1.0,0.0402,0.0218,0.0,0.237,0.553,133.965,4.0,0
12311,Ætti Mørkna,462693,0,0.18,Windir,Likferd,0.17,5,-5.552,1.0,0.0545,2.13e-06,0.897,0.297,0.161,167.891,4.0,1
12312,But You Need It,149250,0,0.06,Joi Casette,But You Need It,0.649,7,-7.915,0.0,0.0688,0.106,0.727,0.157,0.483,79.879,4.0,18
12313,Mi Realidad,191973,0,0.58,Lori Meyers,Cuando El Destino Nos Alcance,0.574,0,-6.64,1.0,0.0288,0.000838,3.33e-05,0.183,0.881,149.996,4.0,17
12314,Pink Noise Tranquility,300094,0,0.37,Pink Noise,The Best Pink Noise,0.154,1,-36.29,1.0,0.145,0.595,0.972,0.111,0.0707,135.356,3.0,16
12315,ANGEL PASSED CHILDREN,142000,0,0.36,BOØWY,PSYCHOPATH,0.529,7,-4.658,1.0,0.0426,0.0116,0.0,0.681,0.965,199.824,4.0,14
12316,Termina Comigo,167400,0,0.45,Vitor Fernandes,Piseiro Apaixonado - Pt. 1,0.67,7,-3.932,0.0,0.0441,0.302,7.7e-06,0.733,0.694,149.962,4.0,7
12317,Ich tanz dich einfach weg,214520,0,0.26,Michelle,Tabu (Deluxe),0.707,9,-4.311,1.0,0.0522,0.0417,0.0,0.378,0.442,125.957,4.0,8
12318,ガールズルール,289586,0,0.27,Nogizaka46,Time flies (Complete Edition),0.411,8,-2.349,0.0,0.0986,0.0467,1.12e-05,0.339,0.486,168.031,4.0,14
12319,ROUGH 7,224051,1,0.01,JPEGMAFIA;Tommy Genesis,Autumn Vibe,0.875,9,-4.444,1.0,0.251,0.604,0.0,0.812,0.695,124.011,4.0,11
12320,glower,109411,0,0.0,Sabo Tan,glower,0.718,4,-13.725,0.0,0.0613,0.784,0.807,0.145,0.411,68.016,4.0,18
12321,John Hardy,209132,0,0.25,Tony Rice;Vassar Clements;Jerry Douglas;Todd Phillips;Sam Bush;Béla Fleck,Cold On The Shoulder,0.456,7,-15.652,1.0,0.0306,0.357,0.00308,0.302,0.963,146.198,4.0,2
